unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
247,scene,mountain_snowy-s,0.0816158221919648,blue-c,61494563.0,2740480.0,416403.0,0.006524786488712389,mountain,5469345.0,1783746.0,325546.0,0.046992982362438644,wheel,1513439.0,408934.0,22236.0,0.011702314096299371,food,1104928.0,168071.0,8283.0,0.00654929644283776,mountain_snowy-s,1793792.0,881681.0,201884.0,0.0816158221919648,crystalline,1530368.0,498652.0,40669.0,0.020453632180636117
90,texture,spiralled,0.0813896325094185,red-c,21004512.0,2964424.0,125857.0,0.005278554837653308,dog,3793935.0,1526343.0,133237.0,0.025686513756108732,muzzle,666221.0,459315.0,44139.0,0.040816647355226617,food,1104928.0,371796.0,27805.0,0.01919016867057441,labyrinth-outdoor-s,125440.0,730874.0,28843.0,0.034856810691855054,spiralled,1605632.0,695271.0,173175.0,0.0813896325094185
144,part,body,0.08130558891815612,yellow-c,34166024.0,3128497.0,324145.0,0.008767695519244922,airplane,1293178.0,2584662.0,274616.0,0.07621396837942909,body,1291612.0,1062666.0,177023.0,0.08130558891815612,paper,471596.0,212585.0,4441.0,0.0065333804101568235,field-cultivated-s,639744.0,990076.0,40060.0,0.025198772141706925,veined,1806336.0,280917.0,30395.0,0.014777393480736152
459,texture,honeycombed,0.08108215812667856,yellow-c,34166024.0,3261666.0,245677.0,0.00660741525747947,shelf,1919975.0,1447882.0,133783.0,0.041366709605284234,muzzle,666221.0,478687.0,68534.0,0.06367117749035187,food,1104928.0,488627.0,27607.0,0.01762957646103191,pantry-s,413952.0,767562.0,60401.0,0.053875925085160904,honeycombed,1555456.0,994606.0,191257.0,0.08108215812667856
406,part,body,0.08080645486922582,black-c,139916835.0,2845078.0,790198.0,0.005565883316969158,airplane,1293178.0,1522165.0,206749.0,0.07925687170943428,body,1291612.0,689142.0,148091.0,0.08080645486922582,metal,3462561.0,465270.0,47607.0,0.012269137039511121,conference_room-s,2308096.0,618460.0,30279.0,0.010454455841067687,studded,1593088.0,97398.0,9473.0,0.005635292528969139
476,part,crosswalk,0.08077812924005788,white-c,72511065.0,3002244.0,353889.0,0.004708511587769038,stairway,494268.0,1580648.0,45794.0,0.02256838179271626,crosswalk,241792.0,282340.0,39174.0,0.08077812924005788,carpet,4405463.0,387208.0,38522.0,0.008102817139302955,labyrinth-indoor-s,137984.0,916264.0,24036.0,0.02333112019661972,spiralled,1605632.0,428317.0,65036.0,0.03303142393797999
63,part,wheel,0.08012828659970063,black-c,139916835.0,3093675.0,915323.0,0.006441618603169156,bus,1628191.0,2064466.0,220487.0,0.06350121105821431,wheel,1513439.0,1461055.0,220660.0,0.08012828659970063,fur,103280.0,265752.0,5460.0,0.015017658125488206,bus_depot-outdoor-s,163072.0,551103.0,12339.0,0.017581030326173062,spiralled,1605632.0,408673.0,103910.0,0.05439189277610128
133,object,cat,0.07997593422401417,pink-c,18491188.0,2857131.0,130107.0,0.006131855030951713,cat,4163987.0,1896069.0,448768.0,0.07997593422401417,head,4946761.0,1140280.0,442954.0,0.07848107231515035,fur,103280.0,375452.0,4221.0,0.008895473445294205,pantry-s,413952.0,774634.0,28024.0,0.024146921922310053,freckled,1555456.0,103699.0,21971.0,0.013419994331730582
438,texture,striped,0.07981748663206216,black-c,139916835.0,2752402.0,919413.0,0.006486166783529834,bird,1030707.0,1594533.0,92030.0,0.0363294002471173,coach,689166.0,669140.0,27708.0,0.02082371986129545,brick,422313.0,300281.0,6090.0,0.008499603630963679,planetarium-outdoor-s,200704.0,641283.0,7527.0,0.00902020468326822,striped,2433536.0,491993.0,216248.0,0.07981748663206216
296,part,pane,0.07963573282833102,white-c,72511065.0,2778084.0,427141.0,0.005705711233393579,windowpane,8841352.0,1577273.0,431166.0,0.043170740425567705,pane,480756.0,401762.0,65096.0,0.07963573282833102,glass,2246777.0,512322.0,63247.0,0.02346085764352049,bow_window-outdoor-s,288512.0,1114185.0,36907.0,0.02702245586803242,grid,1682240.0,88022.0,6017.0,0.0034105240485306746
137,part,body,0.07955845280797806,white-c,72511065.0,2852266.0,403321.0,0.00538048220644581,bottle,940208.0,1589333.0,96278.0,0.039567445031630365,body,1291612.0,944241.0,164772.0,0.07955845280797806,plastic-opaque,577397.0,492280.0,9827.0,0.00927206680190593,water_tower-s,275968.0,441053.0,12611.0,0.01790292585284138,striped,2433536.0,170752.0,15598.0,0.006025441439492562
443,object,dog,0.07944569101040605,brown-c,182265724.0,3172369.0,1073294.0,0.0058215776863131015,dog,3793935.0,1920277.0,420558.0,0.07944569101040605,ear,784263.0,1238743.0,113583.0,0.059485509496848,glass,2246777.0,508188.0,29344.0,0.010765986907203899,pantry-s,413952.0,762188.0,22903.0,0.019859751291365087,cobwebbed,1505280.0,245633.0,84652.0,0.050803565587864086
242,object,building,0.07875235295995557,grey-c,159331282.0,3689598.0,1197559.0,0.007400410476064819,building,35246027.0,3309252.0,2814658.0,0.07875235295995557,balcony,317196.0,1126668.0,88714.0,0.06546433974098809,food,1104928.0,54325.0,2033.0,0.0017567964604828813,street-s,28111104.0,2849414.0,1664809.0,0.05682774224716664,perforated,1793792.0,232724.0,40517.0,0.020401319436716737
190,texture,frilly,0.0784475806753253,pink-c,18491188.0,3031140.0,208825.0,0.009797779370195504,seat,1488057.0,1043874.0,49818.0,0.02007080257828713,roof,443437.0,235951.0,21401.0,0.03252495869979193,food,1104928.0,344585.0,19604.0,0.013709963361304811,auditorium-s,489216.0,660372.0,30982.0,0.02769697283940905,frilly,1618176.0,1265114.0,209734.0,0.0784475806753253
333,object,horse,0.07801265166756026,orange-c,30348501.0,2903569.0,402389.0,0.012249403578683154,horse,1230680.0,1901876.0,226694.0,0.07801265166756026,torso,7669375.0,1467869.0,656884.0,0.07745944747628639,fur,103280.0,483398.0,12554.0,0.02186635639687593,bakery-shop-s,715008.0,370789.0,14530.0,0.013563378690839912,braided,1568000.0,224186.0,30499.0,0.017312382960196677
22,part,muzzle,0.07764986143558353,orange-c,30348501.0,2987553.0,174720.0,0.00526878683469127,dog,3793935.0,2149371.0,382580.0,0.06880036887269755,muzzle,666221.0,1136934.0,129926.0,0.07764986143558353,fur,103280.0,310697.0,6045.0,0.014818646244962392,castle-s,865536.0,762425.0,22297.0,0.013886466907148693,freckled,1555456.0,128338.0,7917.0,0.004724093713321443
152,object,dog,0.07685814962000521,white-c,72511065.0,3039791.0,566461.0,0.007554385149070016,dog,3793935.0,2537936.0,451922.0,0.07685814962000521,muzzle,666221.0,1334199.0,81627.0,0.0425408056001872,fur,103280.0,261983.0,9995.0,0.028133690622290767,ski_resort-s,188160.0,825097.0,18364.0,0.01845826636633286,,24924928.0,143755.0,105257.0,0.004216448495490964
321,part,muzzle,0.0765372515298081,brown-c,182265724.0,2542251.0,850174.0,0.00462157079166216,cow,780135.0,1384783.0,130202.0,0.06399025711696374,muzzle,666221.0,884926.0,110280.0,0.0765372515298081,food,1104928.0,382838.0,21886.0,0.014930280786967556,jacuzzi-outdoor-s,125440.0,345694.0,6721.0,0.014472032436645826,spiralled,1605632.0,392734.0,69924.0,0.03625932229229606
415,object,mountain,0.07621384560754622,green-c,63326720.0,3070080.0,923694.0,0.01410799114983181,mountain,5469345.0,2734970.0,581002.0,0.07621384560754622,torso,7669375.0,192080.0,36579.0,0.004674706666278162,foliage,30325.0,55465.0,701.0,0.00823843269987894,mountain-s,1166592.0,1299758.0,94722.0,0.03993965326771315,,24924928.0,374518.0,280556.0,0.011213766877747174
356,part,cloud,0.07555457012236966,blue-c,61494563.0,3081793.0,819259.0,0.012849691070470163,sky,36650987.0,1661083.0,1112067.0,0.029894271782720017,cloud,129326.0,278150.0,28624.0,0.07555457012236966,wood,9793596.0,211650.0,74512.0,0.007503171467486693,beach-s,990976.0,915442.0,25857.0,0.01374962045900133,polka-dotted,1705984.0,936450.0,137764.0,0.055002854667481144
494,texture,spiralled,0.07539852354090829,pink-c,18491188.0,2809917.0,115153.0,0.005435346969539061,bird,1030707.0,987146.0,28713.0,0.014434881406034768,muzzle,666221.0,509500.0,26311.0,0.022890874448630166,ceramic,679072.0,495586.0,22860.0,0.01984723015667678,ball_pit-s,275968.0,282684.0,11280.0,0.020607557565969756,spiralled,1605632.0,716390.0,162802.0,0.07539852354090829
360,object,bicycle,0.07519232842704389,black-c,139916835.0,2705201.0,677991.0,0.0047764666703700035,bicycle,1152271.0,1629930.0,194570.0,0.07519232842704389,wheel,1513439.0,969561.0,163032.0,0.07027338308114595,metal,3462561.0,450372.0,20291.0,0.005212655055358289,television_studio-s,200704.0,496241.0,8458.0,0.012284908792758613,,24924928.0,128228.0,79611.0,0.003187813344080706
227,object,cat,0.07497457345266625,white-c,72511065.0,3017572.0,373204.0,0.004965762089348883,cat,4163987.0,1960987.0,427189.0,0.07497457345266625,head,4946761.0,1310713.0,295218.0,0.04951447908308533,fur,103280.0,439940.0,6007.0,0.011181784506331751,poolroom-home-s,1317120.0,551254.0,33472.0,0.018241846158541436,matted,1593088.0,104016.0,19108.0,0.011387393056956036
500,material,food,0.07435015301831663,yellow-c,34166024.0,3000450.0,373474.0,0.010150680836028592,flower,591549.0,1225526.0,31127.0,0.01742883891356299,safety side,15966.0,280629.0,4534.0,0.015524154200663554,food,1104928.0,710366.0,125627.0,0.07435015301831663,supermarket-s,388864.0,734345.0,34578.0,0.03176282872708935,frilly,1618176.0,488979.0,68934.0,0.03382067008435297
35,texture,studded,0.07419012409341041,black-c,139916835.0,2925929.0,926311.0,0.0065271572141110375,person,14523849.0,1164706.0,487666.0,0.03208141313313978,leg,2786636.0,725265.0,94899.0,0.027772591294942174,fabric,8548746.0,642342.0,88072.0,0.009675035175155135,catwalk-s,137984.0,330809.0,3465.0,0.007446360416738299,studded,1593088.0,398381.0,137543.0,0.07419012409341041
86,part,head,0.0740221811066986,pink-c,18491188.0,3164795.0,168196.0,0.007827516160691652,cat,4163987.0,1918195.0,417819.0,0.0737627514338329,head,4946761.0,1615681.0,452287.0,0.0740221811066986,fur,103280.0,400500.0,6863.0,0.01381115961015622,manhole-s,125440.0,231983.0,3021.0,0.008524218260619294,freckled,1555456.0,490534.0,64260.0,0.03242621345995671
305,part,wheel,0.07379603980111157,black-c,139916835.0,2942486.0,850721.0,0.005990630144934884,bicycle,1152271.0,1964349.0,173433.0,0.05892693872322757,wheel,1513439.0,1236805.0,189009.0,0.07379603980111157,fur,103280.0,370430.0,2207.0,0.00468077615624927,gymnasium-indoor-s,326144.0,498459.0,7809.0,0.009560550150956054,braided,1568000.0,244012.0,45300.0,0.025640851480037495
58,object,track,0.07353701046746024,black-c,139916835.0,3218682.0,875945.0,0.006157371259348369,track,493725.0,2092927.0,177185.0,0.07353701046746024,coach,689166.0,798016.0,39857.0,0.02753838978805728,carpet,4405463.0,607548.0,75325.0,0.015255121528586468,train_station-outdoor-s,137984.0,1078116.0,19710.0,0.016474560970920853,,24924928.0,173570.0,165465.0,0.006636376729618094
352,texture,waffled,0.07352438660971491,orange-c,30348501.0,3139682.0,249023.0,0.0074918559915473195,book,615007.0,1713549.0,79478.0,0.03533803629754059,balcony,317196.0,355695.0,22388.0,0.03441644389034331,food,1104928.0,339064.0,17341.0,0.012155040020299289,bookstore-s,401408.0,1350591.0,42965.0,0.02513993285095557,waffled,1555456.0,605978.0,148034.0,0.07352438660971491
61,material,food,0.07318779176559033,yellow-c,34166024.0,2918605.0,454602.0,0.012410637862756695,bird,1030707.0,1206885.0,79980.0,0.037068759350615405,muzzle,666221.0,725232.0,47705.0,0.03550144818820195,food,1104928.0,556723.0,113319.0,0.07318779176559033,donjon-s,175616.0,313169.0,4740.0,0.00979247797208937,bumpy,2082304.0,759096.0,90259.0,0.03280784227344218
473,texture,studded,0.07318443420213581,grey-c,159331282.0,3091516.0,828896.0,0.005129500493155985,train,1646804.0,1350148.0,68574.0,0.023417058863302483,drawer,540514.0,626026.0,55130.0,0.049603656616370194,metal,3462561.0,458124.0,26972.0,0.006927064218651966,cockpit-s,539392.0,629773.0,20749.0,0.018067494705751225,studded,1593088.0,401216.0,135999.0,0.07318443420213581
344,object,bus,0.0731600260373546,black-c,139916835.0,3166169.0,947010.0,0.006662703607644943,bus,1628191.0,2325264.0,269517.0,0.0731600260373546,ear,784263.0,1248365.0,36840.0,0.01845887438946421,glass,2246777.0,360187.0,16352.0,0.0063120220241394695,cockpit-s,539392.0,500396.0,33727.0,0.03352381217441089,,24924928.0,138935.0,121234.0,0.004860514102182252
38,object,road,0.07271622378531799,grey-c,159331282.0,3034161.0,1049155.0,0.006503713995700174,road,12902886.0,2654092.0,1054561.0,0.07271622378531799,wheel,1513439.0,1775902.0,167779.0,0.05374841185278396,granite,1315719.0,172372.0,19522.0,0.013293212644417797,street-s,28111104.0,1093704.0,684334.0,0.02399448199914209,potholed,1580544.0,110535.0,8079.0,0.004800356506238859
53,texture,chequered,0.07269406293808753,orange-c,30348501.0,3392905.0,321087.0,0.00960753845587171,track,493725.0,1145360.0,27983.0,0.017368856844569742,trunk,43897.0,185876.0,1355.0,0.005932106926774595,wood,9793596.0,345020.0,127306.0,0.012716217957490079,anechoic_chamber-s,137984.0,629565.0,5978.0,0.007849563599454285,chequered,1530368.0,1639783.0,214834.0,0.07269406293808753
325,part,wheel,0.07256574638783686,blue-c,61494563.0,3151427.0,303128.0,0.004711136411681532,car,5354795.0,1868182.0,359087.0,0.05231537801450781,wheel,1513439.0,645106.0,146039.0,0.07256574638783686,metal,3462561.0,444459.0,22156.0,0.005703159750251231,cathedral-indoor-s,313600.0,822753.0,16290.0,0.014543824766999714,spiralled,1605632.0,260850.0,26735.0,0.014531889439145709
116,object,bird,0.07234661408615276,black-c,139916835.0,2712834.0,926814.0,0.006540545707424173,bird,1030707.0,1538984.0,173366.0,0.07234661408615276,wing,323329.0,1069560.0,45644.0,0.03387950966602214,metal,3462561.0,630115.0,68786.0,0.017094403674056697,bowling_alley-s,301056.0,298821.0,3763.0,0.006312550955018669,studded,1593088.0,147594.0,13094.0,0.007579353410651151
427,object,horse,0.07214027196073176,red-c,21004512.0,2958780.0,354470.0,0.015014302704302655,horse,1230680.0,1633294.0,192706.0,0.07214027196073176,torso,7669375.0,789294.0,194072.0,0.02348233071739614,leather,470954.0,439931.0,23943.0,0.026995000800503297,poolroom-home-s,1317120.0,642474.0,24973.0,0.012908471478392925,studded,1593088.0,378820.0,74439.0,0.03923068044853434
166,object,road,0.0717609150899276,grey-c,159331282.0,3350454.0,1105887.0,0.00684438303647719,road,12902886.0,2815760.0,1052459.0,0.0717609150899276,wheel,1513439.0,1902582.0,101156.0,0.03051587319543933,fur,103280.0,289542.0,2721.0,0.006975116700546779,street-s,28111104.0,1692328.0,1068443.0,0.03718264865178824,,24924928.0,82580.0,76188.0,0.003055915210265642
259,object,pool table,0.07175417320587815,black-c,139916835.0,2969304.0,917772.0,0.006464623207224748,pool table,435101.0,1067284.0,100585.0,0.07175417320587815,drawer,540514.0,385483.0,14053.0,0.015409937452299701,metal,3462561.0,1013179.0,150567.0,0.03481178671928267,poolroom-home-s,1317120.0,664709.0,67667.0,0.03535071744188841,cobwebbed,1505280.0,78803.0,6068.0,0.0038453373383649713
254,texture,woven,0.07117403920341257,white-c,72511065.0,2666529.0,407241.0,0.005446557140100703,horse,1230680.0,1041565.0,20074.0,0.008913177551793359,hand,398768.0,345231.0,9718.0,0.013234715320156723,skin,177664.0,370162.0,5816.0,0.010730429327872177,hotel_room-s,2207744.0,526248.0,20728.0,0.007639507250308116,woven,1781248.0,970446.0,182836.0,0.07117403920341257
349,object,cat,0.0710243650787676,yellow-c,34166024.0,3007997.0,182180.0,0.004924869784123477,cat,4163987.0,1242152.0,358505.0,0.0710243650787676,head,4946761.0,704067.0,269314.0,0.05004428121900268,food,1104928.0,323899.0,19416.0,0.013775967407661783,subway_station-corridor-s,188160.0,350010.0,7430.0,0.013999321701774878,cobwebbed,1505280.0,1063059.0,140311.0,0.05778804857275122
331,part,pot,0.07011379035516789,blue-c,61494563.0,3074686.0,463117.0,0.007224223105521325,pottedplant,925877.0,1454460.0,71149.0,0.030811263526399756,pot,422616.0,536054.0,62812.0,0.07011379035516789,food,1104928.0,927608.0,67057.0,0.034117383090839434,coast-s,1103872.0,627998.0,42526.0,0.025173084937111685,bubbly,1517824.0,108791.0,7237.0,0.004468999825859065
188,object,sea,0.06982867567878617,blue-c,61494563.0,2914463.0,1396807.0,0.022167240293505613,sea,2272224.0,2626621.0,319752.0,0.06982867567878617,cloud,129326.0,211708.0,2871.0,0.008489988555814796,wallpaper,479323.0,74543.0,2025.0,0.003669535246565586,coast-s,1103872.0,1239621.0,92209.0,0.04095840418179137,,24924928.0,280550.0,236975.0,0.009490957467494147
362,object,cat,0.06944771242090722,orange-c,30348501.0,3036251.0,170102.0,0.005121294368599398,cat,4163987.0,1199289.0,348280.0,0.06944771242090722,head,4946761.0,759934.0,283524.0,0.052280114346385166,ceramic,679072.0,967121.0,32873.0,0.020375994842932586,pantry-s,413952.0,494797.0,18918.0,0.02126021682768975,dotted,2935296.0,186359.0,73307.0,0.02404810736831884
228,part,head,0.06930956958629242,black-c,139916835.0,2976222.0,691998.0,0.004866335067167116,sheep,811669.0,2266330.0,194963.0,0.06762419893473408,head,4946761.0,1608837.0,424915.0,0.06930956958629242,fur,103280.0,258721.0,6730.0,0.0189432855482153,castle-s,865536.0,471799.0,18523.0,0.014045216452382903,matted,1593088.0,252340.0,17436.0,0.009538334959890414
319,object,airplane,0.06903137745462126,black-c,139916835.0,2834945.0,915370.0,0.006453702543655751,airplane,1293178.0,1988449.0,211907.0,0.06903137745462126,body,1291612.0,1116820.0,120237.0,0.0525466579552879,metal,3462561.0,318541.0,20095.0,0.005342983940205376,poolroom-home-s,1317120.0,655589.0,55343.0,0.028864077072400365,,24924928.0,121473.0,78454.0,0.003142188662928514
342,part,head,0.06882082975023823,yellow-c,34166024.0,2940323.0,557086.0,0.015242059203331089,cat,4163987.0,1761231.0,261988.0,0.04626123254750381,head,4946761.0,985589.0,381981.0,0.06882082975023823,food,1104928.0,528102.0,60280.0,0.03832776982991575,supermarket-s,388864.0,582072.0,28081.0,0.029782946476393502,bumpy,2082304.0,270687.0,34787.0,0.015006013275794537
277,scene,laundromat-s,0.06880801553842358,black-c,139916835.0,3045380.0,1147664.0,0.008092709753035145,dog,3793935.0,1527590.0,327057.0,0.06548385133311496,muzzle,666221.0,1055937.0,107204.0,0.06638207651734972,food,1104928.0,603351.0,26549.0,0.015786719628002117,laundromat-s,363776.0,368645.0,47152.0,0.06880801553842358,honeycombed,1555456.0,285316.0,32770.0,0.018124979950243418
230,object,motorbike,0.06878277918165213,red-c,21004512.0,2857762.0,411891.0,0.017564361315548664,motorbike,1440771.0,1703014.0,202322.0,0.06878277918165213,wheel,1513439.0,826270.0,97774.0,0.04361143387297134,leather,470954.0,608255.0,24309.0,0.02304389041615319,poolroom-home-s,1317120.0,750495.0,47414.0,0.023469941852320635,,24924928.0,103582.0,67354.0,0.002698352592323849
243,object,horse,0.06873708870991886,grey-c,159331282.0,2884203.0,694780.0,0.0043014918737507984,horse,1230680.0,1625071.0,183671.0,0.06873708870991886,torso,7669375.0,1025608.0,322161.0,0.03847699138952196,metal,3462561.0,616267.0,106935.0,0.02692293070331955,poolroom-home-s,1317120.0,442843.0,33130.0,0.019185410517403825,freckled,1555456.0,165596.0,15083.0,0.008841309543139412
347,texture,chequered,0.06864313672383515,grey-c,159331282.0,2874700.0,916268.0,0.005680883035107868,building,35246027.0,1332374.0,567468.0,0.015758214317857303,windows,68737.0,89394.0,1918.0,0.012278107455845537,tile,3959469.0,381295.0,209346.0,0.05067170642137881,street-s,28111104.0,814779.0,222525.0,0.0077525772420077126,chequered,1530368.0,426651.0,125707.0,0.06864313672383515
380,part,wheel,0.06862594149323717,green-c,63326720.0,2551166.0,656131.0,0.010060002218584888,bicycle,1152271.0,1513346.0,113911.0,0.04464111461116602,wheel,1513439.0,714489.0,143075.0,0.06862594149323717,food,1104928.0,459814.0,28881.0,0.018804436078525336,greenhouse-indoor-s,363776.0,574531.0,7512.0,0.00807052036162635,veined,1806336.0,155171.0,15863.0,0.008153084531394232
408,object,pool table,0.06846447820713863,orange-c,30348501.0,2842997.0,208377.0,0.006317685946093458,pool table,435101.0,1622612.0,131853.0,0.06846447820713863,paw,266872.0,930273.0,43924.0,0.03808810280076412,food,1104928.0,551277.0,27108.0,0.016639893143256663,poolroom-home-s,1317120.0,635679.0,89837.0,0.04822266906141939,waffled,1555456.0,205546.0,24000.0,0.013816909825089436
17,object,cat,0.06841266113352402,white-c,72511065.0,3316862.0,868788.0,0.011590154470691026,cat,4163987.0,2596080.0,432861.0,0.06841266113352402,head,4946761.0,1340130.0,306885.0,0.051318510382765505,fur,103280.0,333598.0,6936.0,0.016132408557433323,mountain_snowy-s,1793792.0,789112.0,93072.0,0.03738083533346828,crystalline,1530368.0,290842.0,35004.0,0.019596843813087628
462,part,head,0.06840607338569113,blue-c,61494563.0,2897733.0,304553.0,0.00475212553514328,cat,4163987.0,2239349.0,337356.0,0.05561442668785588,head,4946761.0,1312262.0,400742.0,0.06840607338569113,fur,103280.0,260571.0,1924.0,0.005315989135930724,canal-urban-s,150528.0,576583.0,6353.0,0.00881433157869909,matted,1593088.0,243292.0,16274.0,0.008941237488366062
496,texture,paisley,0.06809582679944005,purple-c,10857154.0,2784046.0,75088.0,0.00553496830926945,motorbike,1440771.0,1121146.0,94746.0,0.03840268874755742,wheel,1513439.0,458253.0,32388.0,0.016700837001315937,food,1104928.0,425786.0,29284.0,0.01950407278394597,cockpit-s,539392.0,507772.0,25191.0,0.024649379191035378,paisley,1555456.0,729719.0,145690.0,0.06809582679944005
43,object,sofa,0.06777758076097706,red-c,21004512.0,2957122.0,201303.0,0.008472230458405651,sofa,4094071.0,1367811.0,346695.0,0.06777758076097706,back pillow,282308.0,646386.0,58150.0,0.0667973129445496,fabric,8548746.0,953733.0,338725.0,0.03696356318600434,living_room-s,9621248.0,909083.0,231772.0,0.022505284477177825,studded,1593088.0,65321.0,4922.0,0.0029767394603041936
95,material,ceramic,0.06773005192208598,yellow-c,34166024.0,3098606.0,292124.0,0.00790111441188217,sink,489770.0,1232999.0,46369.0,0.02765986638033882,body,1291612.0,356521.0,58517.0,0.036812035107849944,ceramic,679072.0,599397.0,81098.0,0.06773005192208598,bathroom-s,9257472.0,670868.0,128329.0,0.013094781220143528,freckled,1555456.0,91755.0,8006.0,0.0048840749021629385
51,texture,crystalline,0.06766440651228284,pink-c,18491188.0,2932913.0,121844.0,0.005719769506113836,mountain,5469345.0,1145207.0,100689.0,0.015457647789030872,hand,398768.0,391640.0,11905.0,0.015292169715466734,food,1104928.0,603960.0,37880.0,0.022668951914054273,mountain_snowy-s,1793792.0,544686.0,59839.0,0.02626085132397014,crystalline,1530368.0,662446.0,138972.0,0.06766440651228284
184,object,motorbike,0.06741292909672543,black-c,139916835.0,3070901.0,1225482.0,0.008644628350787933,motorbike,1440771.0,1757481.0,201987.0,0.06741292909672543,head,4946761.0,985907.0,166670.0,0.02890566385905788,food,1104928.0,591802.0,46505.0,0.028181005620445697,weighbridge-s,263424.0,486390.0,12295.0,0.016670756956769926,fibrous,1831424.0,211512.0,25401.0,0.012590116156597036
14,object,grass,0.06736412885138321,green-c,63326720.0,2832990.0,1047723.0,0.016091092412830223,grass,12961339.0,2462284.0,973425.0,0.06736412885138321,wheel,1513439.0,1095689.0,133403.0,0.05388441769582648,food,1104928.0,206905.0,9282.0,0.007126016562883143,chicken_coop-outdoor-s,188160.0,567839.0,14117.0,0.019028632585775092,fibrous,1831424.0,206266.0,20240.0,0.010032466727799946
102,scene,ball_pit-s,0.06729242102104312,red-c,21004512.0,3097989.0,328080.0,0.013799705153702796,bird,1030707.0,1266998.0,72634.0,0.03264345272577819,ear,784263.0,646185.0,25776.0,0.018350191361399672,food,1104928.0,902836.0,125607.0,0.06673566551568227,ball_pit-s,275968.0,478025.0,47539.0,0.06729242102104312,bumpy,2082304.0,450357.0,103983.0,0.04281465060415584
122,part,head,0.0670064663396149,white-c,72511065.0,3118172.0,406151.0,0.0053992865966706015,dog,3793935.0,1885222.0,306279.0,0.05700464443823217,head,4946761.0,1286137.0,391417.0,0.0670064663396149,food,1104928.0,339858.0,12825.0,0.008956249506795227,castle-s,865536.0,439200.0,10189.0,0.007870706895925757,polka-dotted,1705984.0,319733.0,50027.0,0.02532128016034904
67,part,pane,0.0669581563149517,green-c,63326720.0,2993093.0,626043.0,0.009529716440386965,bus,1628191.0,1775977.0,209102.0,0.06544528344641394,pane,480756.0,475087.0,59985.0,0.0669581563149517,glass,2246777.0,403960.0,87870.0,0.03428582130871403,greenhouse-indoor-s,363776.0,1034857.0,20778.0,0.015079961244107688,,24924928.0,120353.0,108839.0,0.004364656353139714
253,object,plant,0.06685070471858291,green-c,63326720.0,2924772.0,1033991.0,0.015854501999394303,plant,3760075.0,1967265.0,358885.0,0.06685070471858291,wheel,1513439.0,393639.0,37753.0,0.02019606007516082,food,1104928.0,360111.0,31175.0,0.02174195042207629,house-s,689920.0,1174457.0,23980.0,0.013029797375240234,bubbly,1517824.0,155658.0,15121.0,0.00911803883472899
158,object,dog,0.06614207765445909,black-c,139916835.0,3133711.0,815722.0,0.005735037152364318,dog,3793935.0,2195229.0,371560.0,0.06614207765445909,head,4946761.0,1152767.0,285192.0,0.04904979691576132,fur,103280.0,324454.0,9207.0,0.021998580736726656,bookstore-s,401408.0,945944.0,47619.0,0.03663752478393639,braided,1568000.0,199721.0,29113.0,0.016745005199561947
39,object,pool table,0.06569834790278947,blue-c,61494563.0,2518408.0,451462.0,0.007102757739750955,pool table,435101.0,1369900.0,111275.0,0.06569834790278947,screen,677188.0,156548.0,31708.0,0.03953477933438732,ceramic,679072.0,280926.0,11858.0,0.01250659185352374,poolroom-home-s,1317120.0,918567.0,67882.0,0.031313702108815136,dotted,2935296.0,317268.0,83318.0,0.026289533851269354
100,material,food,0.0648552688988958,yellow-c,34166024.0,2992558.0,439848.0,0.011978844368653886,sheep,811669.0,1502748.0,84409.0,0.03785143371682972,torso,7669375.0,880974.0,243991.0,0.02937400482859034,food,1104928.0,705967.0,110293.0,0.0648552688988958,mosque-outdoor-s,225792.0,459088.0,13456.0,0.02004098751310647,bubbly,1517824.0,252374.0,30247.0,0.017383822877770697
454,scene,skyscraper-s,0.064536212272811,blue-c,61494563.0,3284966.0,373923.0,0.005805752375033937,building,35246027.0,2912753.0,1678661.0,0.046015776428799476,coach,689166.0,424396.0,19856.0,0.018154787484022213,brick,422313.0,134879.0,2857.0,0.005153923169202737,skyscraper-s,4402944.0,2190343.0,399710.0,0.064536212272811,,24924928.0,183954.0,165281.0,0.006626188416019002
375,object,pool table,0.06449587443152172,orange-c,30348501.0,2876509.0,674317.0,0.020715903037763283,pool table,435101.0,1260246.0,102718.0,0.06449587443152172,footboard,366693.0,357385.0,28052.0,0.040303092125868856,wood,9793596.0,875982.0,369511.0,0.03587462100974683,poolroom-home-s,1317120.0,926223.0,74379.0,0.034292408726009284,interlaced,1630720.0,110038.0,15638.0,0.00906487664626229
65,object,bus,0.06420760953907154,yellow-c,34166024.0,3025123.0,941919.0,0.025984525794590714,bus,1628191.0,1441220.0,185189.0,0.06420760953907154,coach,689166.0,416022.0,29432.0,0.027359364019350112,food,1104928.0,625401.0,41473.0,0.02455685979148015,field-cultivated-s,639744.0,680559.0,35326.0,0.02749154265017973,bumpy,2082304.0,371385.0,47747.0,0.019845449308420568
